timestamp,value
2014-02-27 16:50:00,123.796
2014-02-27 16:50:00,116.296
2014-02-27 16:50:00,180.229
2014-02-27 16:50:00,351.328
2014-02-27 16:50:00,180.316
2014-02-27 16:50:00,30.441
2014-02-27 16:50:00,67.273
2014-02-27 16:50:00,84.229
2014-02-27 16:50:00,116.246
2014-02-27 16:50:00,58.014
2014-02-27 16:50:00,68.885
2014-02-27 16:50:00,14.586
2014-02-27 16:50:00,40.623
2014-02-27 16:50:00,40.934
2014-02-27 16:50:00,78.643
2014-02-27 16:50:00,177.522
2014-02-27 16:50:00,81.854
2014-02-27 16:50:00,94.16
2014-02-27 16:50:00,99.889
2014-02-27 16:50:00,500.487
2014-02-27 16:50:00,57.683
2014-02-27 16:50:00,61.419
2014-02-27 16:50:00,74.731
2014-02-27 16:50:00,132.293
2014-02-27 16:50:00,95.563
2014-02-27 16:50:00,36.424
2014-02-27 16:50:00,20.322
2014-02-27 16:50:00,12.713
2014-02-27 16:50:00,24.885
2014-02-27 16:50:00,26.244
2014-02-27 16:50:00,34.419
2014-02-27 16:50:00,139.143
2014-02-27 16:50:00,123.793
2014-02-27 16:50:00,58.461
2014-02-27 16:50:00,106.938
2014-02-27 16:50:00,31.298
2014-02-27 16:50:00,274.932
2014-02-27 16:50:00,141.551
2014-02-27 16:50:00,163.734
2014-02-27 16:50:00,36.461
2014-02-27 16:50:00,254.811
2014-02-27 16:50:00,108.863
2014-02-27 16:50:00,12.351
2014-02-27 16:50:00,120.072
2014-02-27 16:50:00,36.424
2014-02-27 16:50:00,84.8
2014-02-27 16:50:00,143.237
2014-02-27 16:50:00,139.878
2014-02-27 16:50:00,88.811
2014-02-27 16:50:00,104.677
2014-02-27 16:50:00,96.256
2014-02-27 16:50:00,725.291
2014-02-27 16:50:00,39.274
2014-02-27 16:50:00,24.712
2014-02-27 16:50:00,68.079
2014-02-27 16:50:00,28.846
2014-02-27 16:50:00,86.524
2014-02-27 16:50:00,27.83
2014-02-27 16:50:00,42.001
2014-02-27 16:50:00,13.631
